row,col,built_t0,built_t1,intensity_t0,intensity_t1,growth
2,27,0,0,0.16114884610418048,0.10488169685342008,0
2,28,0,0,0.0,0.0,0
2,29,0,0,0.0,0.02195159695794826,0
2,30,0,0,0.0,0.07911129559438429,0
2,31,0,0,0.0,0.015137472459349377,0
2,32,0,0,0.040497320144187,0.09360280759489084,0
2,33,0,0,0.1125875235825176,0.17698440703228774,0
2,34,0,0,0.0,0.02844481944610769,0
2,35,0,0,0.0,0.0,0
2,36,0,0,0.0,0.027611958542355472,0
2,37,0,0,0.006466596725706328,0.0860293785500201,0
2,38,0,0,0.0,0.047039933876529896,0
2,39,0,0,0.0,0.05925166172096283,0
2,40,0,0,0.0,0.0,0
2,41,0,0,0.014801938353270042,0.028921945455716552,0
2,42,0,0,0.0,0.019375608389189038,0
2,43,0,0,0.0,0.02371753971610023,0
2,44,0,0,0.19426838197947957,0.2798089186311999,0
2,45,0,0,0.0,0.0,0
2,46,0,0,0.0,0.030000381701172026,0
2,47,0,0,0.17183781857255243,0.19679190250916903,0
2,48,0,0,0.2574531375301804,0.21811393411918906,0
2,49,0,0,0.0,0.06297869350411554,0
2,50,0,0,0.0,0.0,0
2,51,0,0,0.052372208066188614,0.06375642925974676,0
2,52,0,0,0.16318054785929467,0.28454854596835616,0
2,53,0,0,0.0,0.07897214894903294,0
2,54,0,0,0.0047002226382766785,0.06130002519098268,0
2,55,0,0,0.08611561910215522,0.13229708668547774,0
2,56,0,0,0.05824570293495397,0.07629614165562683,0
2,57,0,0,0.0,0.12528083720271246,0
2,58,0,0,0.01163710553219131,0.07598318219392389,0
2,59,0,0,0.0,0.0,0
2,60,0,0,0.0019451257694893843,0.0,0
2,61,0,0,0.0,0.04888730649599762,0
2,62,0,0,0.03805346153939942,0.054469142489766934,0
2,63,0,0,0.0,0.0,0
2,64,0,0,0.0555592331766219,0.09346200900917237,0
2,65,0,0,0.09800094366397322,0.09965481280477145,0
2,66,0,0,0.028553580124936185,0.06884325214089981,0
2,67,0,0,0.04338943252889602,0.07791706301263485,0
2,68,0,0,0.018631001465602554,0.0,0
2,69,0,0,0.013520460720666972,0.05511826748279956,0
2,70,0,0,0.0,0.0,0
2,71,0,0,0.03714010557082692,0.02322525235548048,0
2,72,0,0,0.0032183493285677205,0.0,0
2,73,0,0,0.1776588647675993,0.2400202100146821,0
2,74,0,0,0.1353046326732229,0.12625436533615994,0
2,75,0,0,0.03956433444355636,0.1124139625391534,0
2,76,0,0,0.0,0.09273276930444532,0
2,77,0,0,0.0,0.0,0
2,78,0,0,0.10196711251116468,0.0,0
2,79,0,0,0.027092534652315575,0.0813277961199177,0
2,80,0,0,0.043917465117093574,0.02844915499003489,0
2,81,0,0,0.0,0.0,0
2,82,0,0,0.07867741215647078,0.05028316423207735,0
2,83,0,0,0.04037812312710133,0.020457614822090638,0
2,84,0,0,0.0,0.06549884108675852,0
2,85,0,0,0.0,0.008488507223723471,0
2,86,0,0,0.02395382048402357,0.08850989089757984,0
2,87,0,0,0.006728746483559639,0.0317236766563649,0
2,88,0,0,0.0,0.0,0
2,89,0,0,0.0,0.0,0
2,90,0,0,0.0,0.028194693625396273,0
2,91,0,0,0.01371620667636208,0.054819948950295364,0
2,92,0,0,0.11903691442545179,0.16893537577023093,0
2,93,0,0,0.0,0.0,0
2,94,0,0,0.0,0.00878919089497316,0
2,95,0,0,0.014977239778303265,0.044199153682745684,0
2,96,0,0,0.02441635789987366,0.0052316357325273705,0
2,97,0,0,0.0,0.0,0
2,98,0,0,0.0,0.0,0
2,99,0,0,0.0267000926860729,0.014652271583620712,0
3,0,0,0,0.13872483918470183,0.1718411235269975,0
3,1,0,0,0.0,0.06295788630050342,0
3,2,0,0,0.06984307982076075,0.0020542485135265215,0
3,3,0,0,0.0,0.0,0
3,4,0,0,0.0,0.0,0
3,5,0,0,0.0,0.039778357133805474,0
3,6,0,0,0.0,0.0,0
3,7,0,0,0.10553964598230346,0.08413885200328196,0
3,8,0,0,0.04837426433826623,0.0,0
3,9,0,0,0.14059913516196046,0.16493480935626179,0
3,10,0,0,0.09648816114339864,0.08864369822960742,0
3,11,0,0,0.037733825250536396,0.005335693443625576,0
3,12,0,0,0.1424660075550488,0.12989596050575272,0
3,13,0,0,0.03844964906574757,0.09533448791125937,0
3,14,0,0,0.06998461099508799,0.020438491543171594,0
3,15,0,0,0.0,0.0,0
3,16,0,0,0.0100156394695665,0.07378005866711829,0
3,17,0,0,0.0,0.005245280532459153,0
3,18,0,0,0.08496798369817012,0.1202790807881837,0
3,19,0,0,0.0,0.02234771987607849,0
3,20,0,0,0.06966778751101195,0.07067542100454743,0
3,21,0,0,0.0,0.0,0
3,22,0,0,0.10222767040238218,0.14786909632932013,0
3,23,0,0,0.06938332452808871,0.13235065733942405,0
3,24,0,0,0.15579066906171168,0.21573858675026483,0
3,25,0,0,0.06946325249273846,0.01691985661222606,0
3,26,0,0,0.0,0.07307196814401698,0
3,27,0,0,0.007469627448460205,0.0,0
3,28,0,0,0.0,0.0,0
3,29,0,0,0.0,0.0032533958956140942,0
3,30,0,0,0.1366532845232472,0.19141015477233353,0
3,31,0,0,0.06776602019922112,0.10954681764945153,0
3,32,0,0,0.0,0.0036096822650926712,0
3,33,0,0,0.0,0.059933877690672654,0
3,34,0,0,0.022423053936888725,0.049172642725081706,0
3,35,0,0,0.0,0.0,0
3,36,0,0,0.0,0.0,0
3,37,0,0,0.047671439414328824,0.09308770963419168,0
3,38,0,0,0.11604310259448097,0.13848516629574134,0
3,39,0,0,0.07318271206444368,0.03258060196121508,0
3,40,0,0,0.0,0.07205938159284311,0
3,41,0,0,0.050397943878557144,0.05751851117874014,0
3,42,0,0,0.03250063897052454,0.14456169698420568,0
3,43,0,0,0.06046730348759555,0.023965545521675527,0
3,44,0,0,0.15719403992556344,0.18285659490036896,0
3,45,0,0,0.0,0.0005942955713760245,0
3,46,0,0,0.0,0.0,0
3,47,0,0,0.07628447122652358,0.08882233468962497,0
3,48,0,0,0.0,0.1257793982809406,0
3,49,0,0,0.14737345536052712,0.19198091526048167,0
3,50,0,0,0.058766060532299075,0.05661960998840698,0
3,51,0,0,0.09692875072220877,0.042748348034430034,0
3,52,0,0,0.0,0.0,0
3,53,0,0,0.09383027793002388,0.10332969029688892,0
3,54,0,0,0.11383414659732116,0.11774292718372556,0
3,55,0,0,0.046527507004440305,0.07002295648702207,0
3,56,0,0,0.04610815207367576,0.0,0
3,57,0,0,0.048365412254456376,0.0762364081163711,0
3,58,0,0,0.0,0.0825208074887594,0
3,59,0,0,0.013492015867623842,0.12433538517520151,0
3,60,0,0,0.012279991690299788,0.0,0
3,61,0,0,0.05428964885422487,0.040787961384307486,0
3,62,0,0,0.10269662144305289,0.08488945639310796,0
3,63,0,0,0.0,0.030488138902190817,0
3,64,0,0,0.010793623159484622,0.0,0
3,65,0,0,0.1383169303195057,0.24218665250606097,0
3,66,0,0,0.0,0.02022670793106091,0
3,67,0,0,0.0,0.010221688392845471,0
3,68,0,0,0.0329478106739009,0.12734108561186702,0
3,69,0,0,0.08330582509993509,0.0957038923824174,0
3,70,0,0,0.015673171164180655,0.04740812222315281,0
3,71,0,0,0.1200978979185368,0.09288366695519115,0
3,72,0,0,0.08136939988563842,0.02187032561556694,0
3,73,0,0,0.0792436102010657,0.056551945877654664,0
3,74,0,0,0.055330597307574336,0.17140957505668733,0
3,75,0,0,0.19635122447765432,0.2337407722297504,0
3,76,0,0,0.0,0.018577246276330096,0
3,77,0,0,0.0,0.0,0
3,78,0,0,0.1361232117344075,0.185059072090059,0
3,79,0,0,0.0,0.0,0
3,80,0,0,0.015049618454630674,0.0,0
3,81,0,0,0.11056532371942403,0.08444435982975945,0
3,82,0,0,0.0,0.09918108472958867,0
3,83,0,0,0.0,0.09604650844390132,0
3,84,0,0,0.0,0.0,0
3,85,0,0,0.0,0.0,0
3,86,0,0,0.038501124848043154,0.0,0
3,87,0,0,0.04488627288664711,0.049193423337460074,0
3,88,0,0,0.024708825282454598,0.03311358282392957,0
3,89,0,0,0.0,0.03970330352588213,0
3,90,0,0,0.0,0.045700684061896577,0
3,91,0,0,0.0061101318104802484,0.0,0
3,92,0,0,0.0,0.027887216506331303,0
3,93,0,0,0.03808573832232617,0.003114554330152744,0
3,94,0,0,0.05731253781031057,0.08420716999681814,0
3,95,0,0,0.012057572332417273,0.0,0
3,96,0,0,0.061669693087621505,0.08466267890232224,0
3,97,0,0,0.019073748654111173,0.03801234404787625,0
3,98,0,0,0.04303513267738513,0.04648432548403667,0
3,99,0,0,0.0,0.03973291328924836,0
4,0,0,0,0.0,0.0,0
4,1,0,0,0.01647413061576877,0.0,0
4,2,0,0,0.06649852410190102,0.05301543386592541,0
4,3,0,0,0.0,0.0,0
4,4,0,0,0.0428534094582379,0.022553037641615467,0
4,5,0,0,0.0,0.0,0
4,6,0,0,0.0,0.06557209250342683,0
4,7,0,0,0.06814652875310732,0.0753968616706202,0
4,8,0,0,0.0,0.05164336274323441,0
4,9,0,0,0.0,0.015319901516367564,0
4,10,0,0,0.0,0.0,0
4,11,0,0,0.0,0.007116612926729015,0
4,12,0,0,0.0,0.03704337338125223,0
4,13,0,0,0.06382457854460499,0.12424599848260726,0
4,14,0,0,0.0,0.0,0
4,15,0,0,0.020702659479016772,0.0,0
4,16,0,0,0.09258972509274586,0.008295901334731584,0
4,17,0,0,0.11228748722195982,0.09797664102015397,0
4,18,0,0,0.0012103504752438848,0.0,0
4,19,0,0,0.11574630555944004,0.20859286039940755,0
4,20,0,0,0.015597193172188672,0.049221974683972325,0
4,21,0,0,0.0,0.0,0
4,22,0,0,0.0,0.0,0
4,23,0,0,0.0,0.05792612655905175,0
4,24,0,0,0.0,0.0,0
4,25,0,0,0.0,0.0,0
4,26,0,0,0.0781129205250751,0.05020417429714383,0
4,27,0,0,0.15256594758371994,0.17020235523386607,0
4,28,0,0,0.0,0.044635379545256496,0
4,29,0,0,0.048577046827190794,0.1235812991806776,0
4,30,0,0,0.0,0.06949495966710822,0
4,31,0,0,0.057455637446355096,0.07670346035238189,0
4,32,0,0,0.010172069951885661,0.0824410248373717,0
4,33,0,0,0.0,0.0,0
4,34,0,0,0.09727298529706818,0.03167870959138286,0
4,35,0,0,0.0,0.0,0
4,36,0,0,0.0,0.0,0
4,37,0,0,0.0,0.0001897562251252996,0
4,38,0,0,0.0,0.0,0
4,39,0,0,0.06268039163034568,0.07539933230497295,0
4,40,0,0,0.014253796216226555,0.08288229348360164,0
4,41,0,0,0.05656283518190588,0.1816855660822652,0
4,42,0,0,0.06002468209964585,0.014709091609342292,0
4,43,0,0,0.13744216354706018,0.11544084943863546,0
4,44,0,0,0.004995224688113694,0.009067878940561505,0
4,45,0,0,0.0,0.08300352444924755,0
4,46,0,0,0.11876264259447684,0.15410327232385732,0
4,47,0,0,0.007194404111650489,0.01723907073277181,0
4,48,0,0,0.12310172084374543,0.20563395492766523,0
4,49,0,0,0.0647154700544484,0.15945450973431927,0
4,50,0,0,0.02355429858358317,0.06953582697517409,0
4,51,0,0,0.06183639680125889,0.06772101916888043,0
4,52,0,0,0.18979446268953484,0.24955856882760696,0
4,53,0,0,0.19954329159301842,0.23346788304842303,0
4,54,0,0,0.0385021722776269,0.07116794066577178,0
4,55,0,0,0.04523336422263005,0.06325832048139443,0
4,56,0,0,0.11788844370211768,0.20652302330483463,0
4,57,0,0,0.0,0.05344574453898727,0
4,58,0,0,0.0569155048087678,0.14806042467048003,0
4,59,0,0,0.027324315654830483,0.13176825949143295,0
4,60,0,0,0.05356181329135658,0.11228527128830146,0
4,61,0,0,0.0,0.008497122583500324,0
4,62,0,0,0.0,0.08380542142607339,0
4,63,0,0,0.0,0.05298454205328563,0
4,64,0,0,0.0,0.1577487645340112,0
4,65,0,0,0.0,0.04095416944214732,0
4,66,0,0,0.0,0.058213842562998934,0
4,67,0,0,0.17563749500126516,0.2114015457637361,0
4,68,0,0,0.10795933996188277,0.12221354781276655,0
4,69,0,0,0.0,0.004306817240394776,0
4,70,0,0,0.04496752556247381,0.0750503584781058,0
4,71,0,0,0.0,0.039654295178579296,0
4,72,0,0,0.0,0.06965143190365111,0
4,73,0,0,0.028652170928017525,0.05448324961660907,0
4,74,0,0,0.06231776277067268,0.04814391437340167,0
4,75,0,0,0.0,0.0,0
4,76,0,0,0.09593126343962391,0.03630458805471112,0
4,77,0,0,0.0,0.0885465177155596,0
4,78,0,0,0.009551228481571944,0.0,0
4,79,0,0,0.2160409586251265,0.2681911015738188,0
4,80,0,0,0.02530581380391026,0.04222468822916292,0
4,81,0,0,0.12139854578182888,0.13909008749187088,0
4,82,0,0,0.013394210894401144,0.009531601434822776,0
4,83,0,0,0.051914492982266185,0.014120837664013328,0
4,84,0,0,0.00033679737225328094,0.0,0
4,85,0,0,0.0,0.08739947105906619,0
4,86,0,0,0.0,0.006449407557735524,0
4,87,0,0,0.037853614032086695,0.09468905802611283,0
4,88,0,0,0.0,0.06967611942166596,0
4,89,0,0,0.055913975901625515,0.03569240230621373,0
4,90,0,0,0.08916357646977502,0.1105750303420489,0
4,91,0,0,0.03136987082144222,0.03379229353605011,0
4,92,0,0,0.0,0.0,0
4,93,0,0,0.03786844444166443,0.028682348816543753,0
4,94,0,0,0.0,0.029437078002623858,0
4,95,0,0,0.07600379903688084,0.05109519019745078,0
4,96,0,0,0.0,0.0,0
4,97,0,0,0.0,0.0,0
4,98,0,0,0.0,0.1055897696452365,0
4,99,0,0,0.0,0.0,0
5,0,0,0,0.10983152302545648,0.13492654994915937,0
5,1,0,0,0.07246269870598684,0.05981514659964396,0
5,2,0,0,0.0,0.0,0
5,3,0,0,0.0,0.0,0
5,4,0,0,0.0,0.03343056068233363,0
5,5,0,0,0.0,0.03631478711235328,0
5,6,0,0,0.19542990049911083,0.20485637017285963,0
5,7,0,0,0.036858252201138975,0.09167126743588871,0
5,8,0,0,0.0,0.06368519981641121,0
5,9,0,0,0.03991747207612809,0.08106946850366747,0
5,10,0,0,0.0,0.0,0
5,11,0,0,0.0,0.02532457935944034,0
5,12,0,0,0.011930476149148286,0.037687109256448956,0
5,13,0,0,0.0,0.0,0
5,14,0,0,0.06830588477500867,0.0,0
5,15,0,0,0.03322332095980504,0.0,0
5,16,0,0,0.05978132278707735,0.06545771639101315,0
5,17,0,0,0.0,0.017638926901725915,0
5,18,0,0,0.07963354785056212,0.023940440839115465,0
5,19,0,0,0.1389549626640264,0.1954287340026355,0
5,20,0,0,0.0,0.01268716853063814,0
5,21,0,0,0.0,0.07359058206419791,0
5,22,0,0,0.11834102082123252,0.14417313940954443,0
5,23,0,0,0.0,0.0,0
5,24,0,0,0.12595243670216721,0.1590056119180612,0
5,25,0,0,0.0,0.04529569191847834,0
5,26,0,0,0.1324179652041528,0.1186322934976891,0
5,27,0,0,0.027782075284724386,0.0,0
5,28,0,0,0.03920714207822182,0.06186646786388477,0
5,29,0,0,0.14504268194548323,0.11486808698528739,0
5,30,0,0,0.0,0.0782484971532936,0
5,31,0,0,0.0,0.004277133780283989,0
5,32,0,0,0.0,0.11337267617576725,0
5,33,0,0,0.06148102633830319,0.0,0
5,34,0,0,0.0,0.03902731058830809,0
5,35,0,0,0.07898617027783712,0.18533136436366449,0
5,36,0,0,0.0,0.0,0
5,37,0,0,0.12239283563334125,0.15438382274306478,0
5,38,0,0,0.0,0.02223363151841034,0
5,39,0,0,0.0,0.01052804846980377,0
5,40,0,0,0.0,0.05915065841848648,0
5,41,0,0,0.0,0.0,0
5,42,0,0,0.0558016683522154,0.10110464651568557,0
5,43,0,0,0.02248224536102856,0.10082152778149708,0
5,44,0,0,0.01727858654934461,0.060542834332372446,0
5,45,0,0,0.02543201204637971,0.030696454790568713,0
5,46,0,0,0.05493958440498656,0.1627431215564695,0
5,47,0,0,0.0,0.09358061303532478,0
5,48,0,0,0.095852935630589,0.10138119532640097,0
5,49,0,0,0.09244678136000312,0.08559020508855425,0
5,50,0,0,0.07023653874165249,0.08048911992163948,0
5,51,0,0,0.08382763977876599,0.1686789163141258,0
5,52,0,0,0.06276258129617701,0.13360899119878655,0
5,53,0,0,0.20147438937387646,0.29727279221757,0
5,54,0,0,0.03119926807258378,0.07016640991353082,0
5,55,0,0,0.01298213459841965,0.020764356075774232,0
5,56,0,0,0.0,0.0984818949569648,0
5,57,0,0,0.0,0.02317899155742326,0
5,58,0,0,0.0,0.05829903037090714,0
5,59,0,0,0.0,0.0,0
5,60,0,0,0.0272972509348389,0.04352316029611685,0
5,61,0,0,0.05853284138462399,0.15138807466831214,0
5,62,0,0,0.034659187458829094,0.03879649301641148,0
5,63,0,0,0.0,0.07816414246855433,0
5,64,0,0,0.10000326318734445,0.01832784045869608,0
5,65,0,0,0.08580381056098886,0.0901217579598802,0
5,66,0,0,0.012522445693090717,0.033656020338551994,0
5,67,0,0,0.0,0.11426963601822261,0
5,68,0,0,0.06643709897501365,0.032619922775904635,0
5,69,0,0,0.03624360666051124,0.09199738543310271,0
5,70,0,0,0.0,0.0727142258680531,0
